1.49416 0.5 0.5 2 2 0
1.49416 0.499 0.499 2 2 0
1.49415 0.498 0.498 2 2 0
1.49413 0.496 0.496 2 2 0
1.49404 0.492001 0.492001 2 2 0
1.49372 0.484006 0.484006 2 2 0
1.49301 0.474031 0.474031 2 2 0
1.49196 0.464086 0.464086 2 2 0
1.49058 0.454182 0.454182 2 2 0
1.48887 0.444329 0.444329 2 2 0
1.48684 0.434537 0.434537 2 2 0
1.4845 0.424816 0.424816 2 2 0
1.48184 0.415174 0.415174 2 2 0
1.47889 0.405619 0.405619 2 2 0
1.47565 0.396159 0.396159 2 2 0
1.47213 0.3868 0.3868 2 2 0
1.46833 0.377549 0.377549 2 2 0
1.46427 0.368409 0.368409 2 2 0
1.45996 0.359386 0.359386 2 2 0
1.45541 0.35048 0.35048 2 2 0
1.45062 0.341698 0.341698 2 2 0
1.4456 0.333041 0.333041 2 2 0
1.44038 0.324512 0.324512 2 2 0
1.43494 0.316113 0.316113 2 2 0
1.42932 0.307844 0.307844 2 2 0
1.4235 0.299707 0.299707 2 2 0
1.41751 0.291699 0.291699 2 2 0
1.41135 0.283823 0.283823 2 2 0
1.40502 0.276078 0.276078 2 2 0
1.39854 0.268462 0.268462 2 2 0
1.39191 0.260974 0.260974 2 2 0
1.38514 0.253614 0.253614 2 2 0
1.37824 0.246379 0.246379 2 2 0
1.37121 0.239269 0.239269 2 2 0
1.36405 0.232282 0.232282 2 2 0
1.35678 0.225417 0.225417 2 2 0
1.3494 0.218671 0.218671 2 2 0
1.34191 0.212044 0.212044 2 2 0
1.33431 0.205533 0.205533 2 2 0
1.32663 0.199137 0.199137 2 2 0
1.31884 0.192854 0.192854 2 2 0
1.31098 0.186681 0.186681 2 2 0
1.30302 0.180618 0.180618 2 2 0
1.29499 0.174662 0.174662 2 2 0
1.28688 0.168812 0.168812 2 2 0
1.27869 0.163065 0.163065 2 2 0
1.27044 0.157419 0.157419 2 2 0
1.26212 0.151873 0.151873 2 2 0
1.25373 0.146425 0.146425 2 2 0
1.24528 0.141072 0.141072 2 2 0
1.23677 0.135814 0.135814 2 2 0
1.22821 0.130647 0.130647 2 2 0
1.2196 0.12557 0.12557 2 2 0
1.21093 0.120581 0.120581 2 2 0
1.20221 0.115679 0.115679 2 2 0
1.19345 0.11086 0.11086 2 2 0
1.18464 0.106122 0.106122 2 2 0
1.17579 0.101464 0.101464 2 2 0
1.1669 0.0968837 0.0968837 2 2 0
1.15798 0.0923776 0.0923776 2 2 0
1.14901 0.0879434 0.0879434 2 2 0
1.14002 0.0835782 0.0835782 2 2 0
1.13099 0.0792788 0.0792788 2 2 0
1.12193 0.0750416 0.0750416 2 2 0
1.11284 0.0708623 0.0708623 2 2 0
1.10373 0.0667362 0.0667362 2 2 0
1.0946 0.0626574 0.0626574 2 2 0
1.08546 0.0586189 0.0586189 2 2 0
1.07629 0.0546116 0.0546116 2 2 0
1.06712 0.050624 0.050624 2 2 0
1.05795 0.0466402 0.0466402 2 2 0
1.04879 0.0426378 0.0426378 2 2 0
1.03965 0.0385831 0.0385831 2 2 0
1.03055 0.0344217 0.0344217 2 2 0
1.02156 0.0300546 0.0300546 2 2 0
1.01277 0.0252701 0.0252701 2 2 0
1.00464 0.0194593 0.0194593 2 2 0
1.00146 0.0155944 0.0155944 2 2 0
1.00091 0.014471 0.014471 2 2 0
1.00014 0.0127619 0.0127619 2 2 0
1.49416 0.5 0.5 2 2 0
1.49416 0.501 0.501 2 2 0
1.49415 0.502 0.502 2 2 0
1.49413 0.504 0.504 2 2 0
1.49404 0.507999 0.507999 2 2 0
1.49372 0.515994 0.515994 2 2 0
1.49301 0.525969 0.525969 2 2 0
1.49196 0.535914 0.535914 2 2 0
1.49058 0.545818 0.545818 2 2 0
